sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
28365110	loss	regrets	17	17	15	15	His songs often express regret for the loss of old certainties -LRB- the former song regrets the loss of Nelson ' s Pillar and the Metropole Ballroom , two symbols of old Dublin , as progress makes a `` city of my town '' -RRB- .
28374919	acceptance	regretted	16	16	11	11	His son , Wazir Ali , was the one who most regretted his grandfather ' s acceptance of a British resident at Lucknow .
28459529	decision	regret	5	5	3	3	He comes to regret this decision when his daughter Samantha bests him .
28465273	invention	regret	15	15	13	13	He compares the situation to that on Fourth Level Europo-American , where scientist regret their invention of the atomic bomb .
28471744	decision	regretted	19	19	17	17	He ended up giving Larry his personal number to ease the communication between the two , but regretted the decision instantly .
28499568	lapse	regretted	28	28	25	25	He did , however , acknowledge that he had not been `` in optimum condition to go on live television '' and said that he regretted his `` lapse in judgment '' in having done so .
28508601	membership	regret	6	6	3	3	He did not regret his accidental membership , but said he had no long-term loyalty to the party -LRB- Globe and Mail , 28 April 1987 -RRB- .
28524256	verdict	regretting	4	4	2	2	He discussed regretting one verdict in particular , which was later overturned .
28525027	innovation	regretted	11	11	9	9	He disliked the prominence of the Wagnerian orchestra and regretted the innovation which saw orchestral players being relegated to a pit beneath the opera stage .
28532128	role	regret	6	6	3	3	He does not regret his own role as a leading Marxist theorist and activist in the CPA .
28644897	bombing	regretted	9	9	7	7	He has repeatedly said that he deeply regretted the bombing in Coleraine , stating '' What happened is my responsibility , those were my actions .
28712523	something	regrets	43	43	42	42	He made his first public comments on his expenses on 15 September 2009 whilst attending the races in Listowel , claiming to have `` behaved in good faith and with probity throughout '' and ending with `` in so far as one regrets something , I think that is an apology '' .
28755417	comment	regretted	4	4	2	2	He nearly regretted his comment when he edged the ball to Carr at third slip from the fifth ball of the day .
28775530	death	regrets	11	11	16	16	He performs various experiments on a Plant named Tessla causing her death , which he later regrets , and learns of the existence of Vash and Knives , though he keeps it a secret .
28879079	decision	regretting	19	19	17	17	He puts on his robe , soaked in gasoline , and sets himself on fire , immediately regretting his decision .
28882309	incident	regrets	14	14	12	12	He quickly discovers that Bertie has since spent it all and Thomas regrets the incident .
28883451	decision	regrets	4	4	2	2	He quickly regrets his decision when Oscar reveals he is not a wizard , but nonetheless becomes his loyal ally .
28883453	decision	regretted	5	5	2	2	He quickly regretted his brash decision to marry as he found out that Emmy could not begin to match his own artistic and cultural interests .
28883454	move	regretted	4	4	2	2	He quickly regretted the move , and despite getting along well with manager Frank Barlow he found himself hating everything at the club , from the supporters to the Old Showground itself .
28944563	move	regrets	7	7	5	5	He has since claimed he regrets the move .
28948887	involvement	regrets	6	6	4	4	He has stated he regrets his involvement in the Gukurahundi .
28965006	decision	regretting	16	16	14	14	He is alleged to have later secretly sent letters to Bhausaheb through his spies regretting his decision to join Abdali .
28975739	religion	regret	15	15	14	14	He is an atheist , but has criticised anti-theism and says that `` to regret religion .
29047288	characterization	regrets	28	28	26	26	He is pleased that he is submitting an ethnic Indian into the program , because `` the program is too black '' -LRB- though he quickly regrets this characterization -RRB- .
29060835	dissolution	regrets	10	10	7	7	He is reunited with Cordelia , who regrets the ongoing dissolution of her family but assures Charles she continues to find strength in her undying faith .
29063341	episode	regretted	7	7	5	5	He is said to have regretted this episode in his life .
29075294	decision	regretting	17	17	15	15	He journeyed by stages , stopping at Bordeaux , La Rochelle and Niort , before regretting his decision to leave Paris after six months and returning there .
29105350	loss	regret	49	49	47	47	He lost his bid for reelection , due to his continued fight for the environment when he worked diligently to fight a northern company , At Sea Incineration , from having a legal right to burn toxic waste off the coast of Louisiana ; he did not regret the loss of his position because he was successful in fending off the company that would have ruined the natural habitat of Louisiana that Tony so dearly loved .
29147903	action	regrets	4	4	2	2	He later regrets his action and breaks into tears , remembering how Kyousuke saved him from his eternal path of kendo by defeating his father , and rejoins the Little Busters .
29147904	action	regrets	5	5	2	2	He later regrets his impulsive action because he had contradicted his own belief that he loved his nation more than Paulita and that the explosion and revolution could have fulfilled his ideals for Filipino society .
29147908	action	regretted	4	4	2	2	He later regretted his action and allowed Trippe to retake it .
29147910	decision	regretted	4	4	2	2	He later regretted his decision not to tour with the victorious 1978 Kangaroos .
29147911	role	regretted	4	4	2	2	He later regretted his role in her defeat and held Edinburgh Castle in her name , until it fell in 1573 and he was executed .
29147912	surrender	regretted	4	4	2	2	He later regretted his surrender and claimed the conditions he made had been ignored .
29147920	decision	regretted	4	4	2	2	He later regretted the decision , considering the film crew unprofessional and often fighting with director Syamsul Fuad .
29147921	decision	regretted	4	4	2	2	He later regretted the decision , saying he could have included an explanation in the back of the book as to who Broadbent was .
29147922	opportunity	regretted	5	5	2	2	He later regretted the missed opportunity to have a place where Esperanto could become the common language to its populace .
29147923	neglect	regretted	4	4	2	2	He later regretted this neglect and he conceded that his material comforts had made him apathetic - nothing in public affairs has caused me so much regret as my failure to join them .
29147925	refusal	regretted	4	4	2	2	He later regretted this refusal , and became an ardent supporter of the abolitionist cause .
29149998	decision	regretted	6	6	4	4	He later said he regretted his decision after seeing the completed film .
29150183	decision	regretted	7	7	5	5	He later said that he regretted that decision `` for about 10 minutes a day '' .
29150535	decision	regret	6	6	4	4	He later seems to regret the decision when he still has to be saved by Masataka despite all the training Maya put him through .
29153825	decision	regretted	7	7	5	5	He later stated that he regretted the decision .
29160227	passing	regret	13	13	11	11	He knows that the Shah loves his wife and will soon regret her passing .
29183523	alliance	regret	6	6	4	4	He later came to regret his alliance with Amin , openly criticising him .
29195818	marriage	regrets	8	8	6	6	Henry -LRB- portrayed by Homer -RRB- regrets his marriage to her because of her age .
29213566	action	regret	37	37	35	35	He offers to be killed by Viola as punishment , because he suffers knowing he killed another person , but Viola refuses to kill him as well as denying him forgiveness , so he will regret his action for the rest of his life .
29270652	decision	regretted	5	5	3	3	He may have regretted this decision because some years later he asked producer Albert R .
29270969	curtailment	regret	11	11	9	9	He may imagine the portico ; he will scarcely regret the curtailment .
29302794	decision	regrets	4	4	2	2	He now regrets his decision to flee and finds comfort in unsatisfiable gluttony .
29303897	fact	regrets	11	11	9	9	He now uses a peg leg and crutch and regrets the fact that he did not go down with the Pearl after the attack .
29312709	execution	regret	7	7	3	3	Henry came to regret Cromwell ' s execution , and later accused his ministers of bringing about Cromwell ' s downfall by false charges .
29390979	action	regrets	4	4	2	2	He instantly regrets the action , but can not bring the minister back , as he had hidden the code book and can not remember where .
29412025	impiety	regretting	16	16	14	14	He , however , never returned to Gyeongju and went deep into the mountains regretting his impiety to his parents .
29421016	action	regrets	4	4	2	2	He immediately regrets his action , but the rapport between Van Dorn and Niki is clearly damaged .
29421019	decision	regrets	4	4	2	2	He immediately regrets the decision and manages to struggle back up to the surface since the rope is too long .
29421021	action	regretted	4	4	2	2	He immediately regretted this action and ordered it rebuilt the next day .
29491910	anything	regretted	15	15	14	14	Guardian , 25 August 2002 When asked by the BBC in prison if he regretted anything about the shooting , his reply was , `` Only that I did not succeed .
29505110	presence	regretted	12	12	4	4	Guest recounts how he regretted the absence of his mother ' s presence during this time , and describes controversial living conditions with other children at the various ashrams .
29541784	destruction	regrets	6	6	4	4	G u l Baba regrets his destruction of the garden .
29583310	past	regret	26	26	23	23	He is taught chivalry by his foster-father , Heraud , and embarks on a series of successful adventures , but later comes to regret his violent past and goes on a crusade , then retires to a hermitage .
29656486	inability	regretted	27	27	25	25	He is also known for his role as presiding judge in the infamous Guildford Four miscarriage of justice , especially his closing remarks where he regretted his inability to hang those wrongly convicted .
29793491	damage	regret	24	24	16	16	Foreign Affairs Minister -LSB- -LSB- Erato Kozakou-Marcoullis -RSB- -RSB- ' s statement said `` we deeply regret and deplore this Presidential pardon and the damage inflicted by the actions that followed the release , aimed at glorifying this hideous crime , to the reconciliation efforts with Azerbaijan and we are also very concerned of its effects on regional stability .
29793521	loss	regretted	27	27	25	25	Foreign Affairs Ministry -LRB- Canciller i a -RRB- issued a statement condemning the attack by Israeli forces , called for a full investigation and deeply regretted the loss of human lives .
29796452	force	regretted	13	13	9	9	Foreign Minister Frans Timmermans said on 3 June he regretted the excessive police force used against protesters , and voiced support for some of concerns of the demonstraters concerning freedom of speech and media .
29796581	decision	regrets	14	14	12	12	Foreign Minister Miguel A ngel Moratinos said that the government of Spain regrets the decision of Russia .
29906970	participation	regret	11	11	9	9	For his part , anchor Mike Wallace came to regret his participation in the episode .
29919601	elimination	regretted	37	37	34	34	For example , when he Klepper after October 1941 , in his Berlin home visits , the blended man of the house has glorified his period of service with the armed forces and has regretted his forcible elimination from the troop .
29964117	bargain	regret	14	14	11	11	Forgetting that the man who has bought Badfort is certain to regret the `` bargain '' , Uncle tries to console himself by continuing his never-ending exploration of Homeward .
30036140	trade	regrets	29	29	27	27	Fozzie trades his uncle ' s Studebaker to a used car dealer for a 1946 Ford Woodie station wagon to accommodate their new friends , but later regrets the trade after the car overheats in the New Mexico desert .
30115712	parting	regretted	8	8	7	7	Frank Williams had admitted that he had regretted parting with BMW but stated that Toyota had tremendous ability to become a top engine supplier .
30120040	way	regret	11	11	8	8	Franz leaves for Germany and Hertz begins to regret the hurtful way he treated his son -LRB- `` Keep on Lovin ' You '' -RRB- .
30163042	choice	regretting	23	23	21	21	For some reason , at the time I created my Wikipedia account it seemed a little childish but I have been regretting that choice ever since .
30295621	action	regretted	14	14	12	12	Freud explains that years after the murder of Moses , the rebels regretted their action thus forming the concept of the Messiah as a hope for the return of Moses as the Saviour of the Israelites .
30304071	situation	regretted	3	3	1	1	Friedkin regretted this situation , as he praised Salven greatly for his previous contributions to his movies .
30323285	marriage	regret	32	32	30	30	Friends noticed her appearance and her housekeeping , which had always been beyond reproach in the past , were given less and less attention , and that Cynthia seemed to regret her marriage to Roth .
30323345	notoriety	regrets	18	18	9	9	Friends of Bybee have indicated that the jurist privately regrets the controversial memo ' s inadequacies and growing notoriety .
30413643	understanding	regret	52	52	48	48	From looking at the RFC on the article talk page it seems that FOTG ' s complaints about personal attacks have some basis -LRB- though some of the quotes would need diffs to substantiate them -RRB- ; and Wikifan ' s response seems to be aggression , not regret or discussion or understanding .
30444169	game	regret	15	15	13	13	From Dahomey to the slave state of Mississippi , Flashman has cause to regret a game of pontoon with Benjamin Disraeli and Lord George Bentinck .
30544353	past	regret	21	21	19	19	For example , the negation for March 16 reads , `` Today , I will try to remember to regret the past .
30549486	way	regretting	8	8	5	5	For years afterwards Darwin , regretting the hasty way the pamphlet had been written , bought up all copies and burnt them .
30618644	outcome	regretted	19	19	17	17	For this film , he helped to design the wig that he wore , but years afterward regretted the outcome , and jokingly quipped that it made him look more like stage and screen actress Helen Hayes .
30911586	involvement	regretted	15	15	13	13	Heavily criticized by Austrian intellectuals after World War II , she later publicly regretted her involvement .
30937747	excision	regret	12	12	8	8	Harris blueprint ; fans of the tome may regret the perhaps necessary excision of some characters , most notably Mason Verger ' s muscle-bound macho sister Margot , as well as the considerable fascinating academic detail , but will basically feel the book has been respected -LRB- yes , even the climactic dinner party is served up intact , with the only surprise twists saved for its wake -RRB- .
30949152	life	regret	25	25	22	22	Having seen Nixon ' s remarks , Brown was quoted as stating `` That ' s something Nixon ' s going to regret all his life .
30977780	decision	regrets	13	13	11	11	Hacker is more interested in tracking the legendary Bigfoot , but regrets his decision when the creature mistakes him for its offspring .
30994507	decision	regret	50	50	48	48	Having already come to understand that his expensive activities were too limited in scope to make any real difference , Dreiberg retired after the passing of the Keene Act on August 3 , 1977 , although in 1985 -LRB- when the story takes place -RRB- he seems to regret his decision to give up crime fighting .
31000156	betrayal	regretted	22	22	20	20	Having failed to rally an army to retake Ambohimanga , in 1787 Andrianjaka was approached by messengers who claimed they regretted their betrayal and wished to reinstate him as king .
31002282	L	regret	20	20	30	30	Having gotten some sleep since writing it , I see that my post above was a more aggressive towards Greg L than it really should have been , which I regret .
31004194	sloppiness	regret	36	36	33	33	Having inadvertently assassinated the wife and children of a Turkish diplomat , first time out , as a freedom fighter in Greece , as a member of ASALA , he had come to regret carelessness and sloppiness in action .
31013191	challenge	regrets	4	4	2	2	Hamish bitterly regrets this challenge next day , but as the whole village of Lochdubh has turned out to witness the fight , Hamish decides he must go through with it .
31039892	implication	regret	12	12	10	10	Having discovered Sarek had commented on the RfC , I regret my implication that he should have realized he was involved -LRB- or knew that he was -RRB- .
31054687	vote	regrets	8	8	6	6	He has later said that he regrets this vote .
31257200	failure	regretted	11	11	9	9	He gave interviews to the press in which he regretted the failure of the meetings to include modern music and dancing in its liturgical agenda .
31259432	exchange	regretted	16	16	14	14	He gave up a lucrative practice for a modest salary ; but he never regretted the exchange , for the chair at Cambridge enabled him to end the divided allegiance between law and mathematics , and to devote his energies to the pursuit which he liked best .
31262896	behavior	regrets	24	24	22	22	He get ' s snarky with me , then makes a sweet smelling comment to established editors and admins about how he regrets his behavior and will not vandalize again , then comes right back at me with something snarky .
31308274	recruiting	regrets	21	21	20	20	He assembles a small army of his kind , including the erratic and moody botanist Mendoza , whom he occasionally regrets recruiting in 16th century Spain ; the anthropologist and former Babylonian Imarte ; who is not averse to bedding her subjects to get more data ; and many other specialists .
31330184	Error	Regret	5	5	3	3	Hawaii Reporter and Regret the Error cover the story .
31339197	lapse	regret	16	16	13	13	He appears now to understand the reality of the situation and to honestly regret this monumental lapse in judgement .
31359552	something	regret	11	11	17	17	He and Calwyn have a minor romance during this time , something that Calwyn had come to regret .
31378466	conduct	regretting	10	10	7	7	He also writes to Lady Ongar , regretting his past conduct toward her and making it clear that he intends to remain true to his fianc e e .
31396133	decision	regretted	14	14	12	12	Harding as president disappointed proponents of the League , but Lowell never regretted his decision to endorse him .
31396997	result	regretting	8	8	5	5	Harding sent Foraker a letter regretting the primary result , but Foraker was more bitter towards the electorate , feeling they had taken his long public service and returned ingratitude .
31402963	action	regretted	22	22	20	20	Hardwick told the press at the time that the breakup of the marriage was entirely his fault and that he regretted the action .
31403973	unhappiness	regretting	26	26	24	24	Hardy found a notebook entitled `` What I Think Of My Husband '' in her attic bedroom and spent the rest of his life regretting the unhappiness he had caused her .
31434191	selection	regretted	19	19	17	17	Harsh , unless he performed so badly in his other tests that the country as a whole regretted his selection .
31444913	decision	regrets	4	4	2	2	Harmony quickly regrets this decision after recognizing Spike ' s renewed campaign against the Slayer , and even chases him out of her lair with a stake when he desperately seeks her help in the episode `` Pangs .
31557058	series	regrets	10	10	8	8	He confirms the old man is dead and regrets the series of events that led to this .
31559292	failure	regretted	9	9	7	7	He considered this a political mistake and regretted the failure to comprehend the rivalry between Soviet and Chinese Communism .
31585192	decision	regrets	28	28	31	31	He decided to forgo college and turned pro directly out of high school in 1972 ; he played on mini-tours around Southern California for two years , a decision which he regrets .
31589288	step	regretted	17	17	21	21	He declined in 1691 the Oxford Hebrew chair vacated by the death of Edward Pococke , a step which he afterwards regretted .
31589294	decision	regretted	7	7	5	5	He declined initially , but regretted his decision and attempted to reclaim the offer .
31590999	fact	regrets	4	4	2	2	He deeply regrets the fact that an 18-year-old girl in a deep depression committed suicide with an overdose of pills he prescribed .
31591000	situation	regretted	5	5	2	2	He deeply regretted the worrisome situation of culture and literature in the Netherlands .
31598438	anything	regretting	3	3	2	2	He denies regretting anything that he has done today ; but reminds her that she works for the FBI .
31601672	incident	regrets	22	22	25	25	He described the death of the two fishermen caused by the shooting as an `` accidental killing '' and an `` unfortunate incident which everyone regrets .
31603389	demise	regretted	18	18	16	16	He describes how the abbot was generally supportive of James but that he and others ' regretted the demise of the Albany Stewarts and that he was confounded by James ' s greed for territory and wealth .
31616158	killing	regret	5	5	3	3	He claims to regret the killing of innocent civilians for which the GIA became notorious , blaming it on his successors who controlled the GIA while he was in prison .
31638022	fight	regret	16	16	14	14	He advocated a multi-party democracy for his country , and said he did not regret his fight for a better China , `` even had -LSB- he -RSB- been beheaded '' In another interview , broadcast on French radio the eve of the 23rd anniversary of the Tiananmen Square crackdown , he appealed to his compatriots `` to observe 6-4 '' .
31687604	anything	regret	45	45	43	43	He also admitted that the long time spent on the film created insecurity , especially in regard to other directors who completed their films much quicker , but he felt that the time invested was justified , and that he `` did not regret '' anything about the film .
31700697	part	regretting	21	21	18	18	He also became demoralised , having intended that the overthrow of democratic government should be temporary , and regretting his own part in establishing a lasting dictatorship .
31749064	time	regrets	47	47	44	44	He adopts a peculiar approach to the subject and when he finally makes a decision to step into holy matrimony , in a final moment of prenuptial solitude he arrives at a conclusion that marriage is the most wonderful thing in the world and regrets the wasted time .
31770498	act	regret	8	8	6	6	He also said he did not regret his act and would have fired `` at the King of Italy as readily as at the King of Belgium , because monarchs are tyrants who cause the misery of their peoples .
31804136	hurt	regretted	8	8	6	6	He also stated that he deeply regretted the hurt he had caused the families of those he killed , and paid tribute to the bravery of two of the men who had tried to disarm him at the cemetery , John Murray and Caoimh i n Mac Br a daigh , whom he shot .
31812877	vote	regretted	22	22	20	20	He also told KREM 2 in his last TV interview that during his tenure in the state legislature he only regretted one vote , for a bill that would have banned gays from working in schools and day-care centers .
31848264	anything	regretting	21	21	20	20	He also reflects on how easily he absorbed the various lessons , chalking it up to experience , and never regretting anything he has done .
31848534	expulsion	regretted	4	4	2	2	He also regretted the expulsion from Morocco of French communist deputy Jean-Paul Lecoq , who was trying to reach El Aaiun .
31872665	decision	regretted	17	17	15	15	Hampshire -LRB- 4pts -RRB- beat Middlesex -LRB- 0pts -RRB- by 105 runsSeldom has a captain regretted his decision as much as Ben Hutton of Middlesex Crusaders must have done when he chose to field on a flat Lord ' s against Hampshire Hawks .
31895298	omission	regretted	4	4	2	2	Hansell deeply regretted the omission but noted that it reflected the best available information at the time on fighter aircraft capabilities , which was that any means then available to extend range would also seriously degrade a fighter ' s air combat performance .
31933985	fact	regretted	10	10	8	8	Hamann later stated in an interview that he regretted the fact that Keegan had resigned after the game , as he had supported Keegan ' s former club SV Hamburg during Keegan ' s time at the club .
31956651	trip	regretted	47	47	44	44	Hans Holmer and Haglund traveled to Jamaica to prove her innocent , with the right evidence for her not being charged in the matter , but in the 80s , there was other laws for sport than in society , Haglund and Holmer never regretted the `` trip '' it still was a victory for them to see and an eye opener for the world of sport .
31989009	decision	regrets	11	11	9	9	Gyrich sends some Sentinels , but later the father regrets his decision when his wife tells him that Jubilee is suspected to have been kidnapped by the Sentinels .
32017347	mistake	regret	7	7	11	11	I was desperate and made a terrible mistake which I deeply regret .
32041067	line	regretting	4	4	2	2	Jim , regretting the line he and Elena have just crossed , agrees to drive her home .
32073612	part	regrets	24	24	22	22	Jesus is flung into a cell , where he is seen by Judas , who runs to tell the priests that he regrets his part in the arrest .
32093354	part	regrets	10	10	8	8	Jessup , having recovered from his breakdown , regrets his part in Madison ' s death but plans to use it in support of the Navy when testifying before a Senate committee in Washington .
32228009	Voyevoda	regret	8	8	6	6	Jurgenson , `` I do not regret The Voyevoda - it ' s got what it deserved .
32349743	decision	regrets	7	7	5	5	Janeway says that she now regrets that decision , given what happened later on , and if she knew then that these things would happen she would have indeed taken the risk .
32366968	language	regrets	18	18	14	14	Jane Fonda , in a posting on Huffington Post , says that she now regrets some of the language used in the original protest letter and how it `` was perhaps too easily misunderstood .
32436321	exposure	regret	35	35	31	31	John Taylor once remarked that the band was `` like a box of Quality Street -LSB- chocolates -RSB- ; everyone is someone ' s favourite '' Duran Duran later came to regret this early pin-up exposure , but at the time it helped attract national attention .
32541993	association	regretting	8	8	6	6	It was said that Liu , regretting his association with Zhu , yelled , as he was to be executed , `` The treasonous Liu Can should die !
32542530	death	regretted	20	20	18	18	It was said that the people of Weibo had long heard of Wang ' s good reputation and regretted his death , and thereafter viewed Le Congxun poorly .
32542801	decision	regretted	9	9	7	7	It was said that Wang Yun eventually regretted this decision , but Cai Yong had already died in prison .
32608935	coverage	regret	17	17	15	15	It was still thought at this point however that , although MacKenzie appeared not to regret the coverage , he no longer regarded it as having any factual basis after his apparent admissions in the past that the allegations made were lies fed to him by police officers and a Tory MP .
32683976	haste	regrets	14	14	12	12	Juan shoots the man and , being of strong conscience , then regrets his haste and attempts to care for the dying mugger .
32745448	carelessness	regrets	14	14	12	12	Jue Min and others pity the girl , while Jue Hui now regrets his carelessness .
32789271	level	regrets	12	12	15	15	Johnny apologizes to Evelyn , stating he attacked her on a personal level which he regrets .
32892777	displacement	regrets	19	19	17	17	Jacob describes his family as having devoted itself selflessly to serving the church and the Empire and regrets the displacement of an old order by the nouveaux riches who have dedicated themselves to the greedy pursuit of money .
32906775	encounter	regrets	30	30	28	28	Jack and Heere go to Club 23 nightclub , where Heere meets Sam after years apart , they go back to his flat , and embrace but she regrets the encounter and leaves .
32914463	death	regret	26	26	24	24	Jackie also admits while it was a charade , Linnet did try to steal Simon away from her which is why she does not regret her death , although she was glad she did not have to kill her .
32924615	fact	regretted	17	17	15	15	James later heard about her aging daughters who had never been to Europe and much regretted the fact .
32932708	damage	regret	8	8	5	5	James Pinchot had come to regret the environmental damage forest-product industries such as his had done , and he endowed the Yale School of Forestry , the first graduate forestry program in the country .
32943634	Bet	regrets	6	6	11	11	Jack later has an affair with Bet , which he later regrets .
32947988	end	regrets	3	3	1	1	Jack regrets the end of their relationship and projected serious efforts into trying to win Grace back .
33142265	desertion	regretted	7	7	5	5	Jenkins says he almost immediately regretted his desertion .
33164017	action	regretted	6	6	4	4	Jayamala has said she regretted her action , but clarified that she was pushed into the shrine by a crowd of devotees .
33183785	decision	regret	31	31	29	29	Jeile is scolded for this , as it supposedly makes him appear `` soft '' and unworthy to command the Astale magical army , but he nonetheless does not regret his decision .
33295112	life	regrets	7	7	5	5	It is not that she regrets her life in Vienna .
33537058	misapplication	regret	7	7	5	5	It is impossible not to regret the misapplication of so much treasure upon a spot where no suitable Desmesne can be created .
33545504	act	regrets	48	48	52	52	It does , however , expose the dangers of the absolute ruler , or tyrant , in the person of Creon , a king to whom few will speak freely and openly their true opinions , and who therefore makes the grievous error of condemning Antigone , an act which he pitifully regrets in the play ' s final lines .
33596875	failure	regret	32	32	30	30	It is even reported that Jonathan all but converted Ben Azzai , a `` fellow student '' of Akiba , to Ishmael ' s system , and made him deeply regret his failure to study it more closely .
33668755	mistake	regret	7	7	15	15	It may or may not be a mistake , which they will not live to regret .
33956074	decision	regret	23	23	21	21	It eventually led to McQueen ' s declining the offer , which upset the director greatly , and made him later regret this decision .
34041281	death	regret	8	8	6	6	It is true that we must regret the death of several human lives , but is also important to acknowledge that there was no other possible outcome .
34234405	past	regret	9	9	7	7	It is about how you should not regret the past and look towards the future .
34296817	decision	regretted	59	59	57	57	It included Indos -LRB- many of whom spent the war years in Japanese concentration camps -RRB- , former South Moluccan soldiers and their families , `` New-Guinea Issue '' Dutch citizens , Dutch citizens from Netherlands New Guinea -LRB- including Papuan civil servants and their families -RRB- , and other Indos who had remained behind but later regretted their decision to take out Indonesian citizenship -LRB- called spijtoptanten in Dutch and warga negara in Indonesian -RRB- .
34548229	focus	regretted	5	5	2	2	Lee later regretted this early focus .
34551118	suggestion	regretting	11	11	9	9	Lee rebuked him , and Alexander later wrote about regretting his suggestion .
34584510	decision	regret	5	5	3	3	LeFlore came to regret his decision to sign away his people ' s land , stating in 1843 that he was `` sorry to say that the benefits realized from -LSB- the treaty -RSB- by my people were by no means equal to what I had a right to expect , nor to what they were justly entitled .
34597099	custom	regretted	44	44	42	42	Legend , as recorded in the Nihon Shoki -LRB- Chronicles of Japan -RRB- which is an ancient history of Japan compiled in 720 , states that the haniwa was ordered at the time of an empress ' death by the emperor who regretted the custom of servants and maids of the deceased following their master in death , and ordered that clay figures be molded and placed around the kofun , burial mound instead of the sacrifice of living beings .
34606778	moment	regret	19	19	22	22	I realise that I have made a few rash comments on the discussion page in the heat of the moment which I regret .
34648315	appearance	regret	3	3	1	1	I regret any appearance of violating the ban against physics-related topics .
34648320	inconvenience	regret	3	3	1	1	I regret any inconvenience this may cause participants .
34648321	inconvenience	regret	3	3	1	1	I regret any inconvenience you may have suffered .
34648348	reply	regret	14	14	9	9	I regret ever receiving the infamous email and I regret my stupid , hasty reply .
34648454	Ludwigs2	regret	2	2	1	1	I regret Ludwigs2 ' s absence from wikipedia in the last 8 days .
34648468	behavior	regret	3	3	1	1	I regret my behavior with Cynwolfe -LRB- repeated questioning -RRB- , and I understand why Cynwolfe might perceive a relationship here , but my behavior in that discussion has nothing to do with the years of snide and derisive remarks PMA has made about not only me , but many other editors , that has nothing to do with me or my behavior .
34648469	inability	regret	3	3	1	1	I regret my inability to read material in Spanish .
34648473	choice	regret	4	4	1	1	I regret my original choice of words , but non-notable is not uncivil .
34648475	part	regret	3	3	1	1	I regret my part in the affair and that I allowed myself to be wound up enough to react , I should not have done so .
34648478	reaction	regret	13	13	10	10	I regret my words on channel , and I also regret my inappropriate reaction to attempts to bring the dispute to the wiki .
34648495	nothing	regret	2	2	1	1	I regret nothing , says Stasi spy , BBC News , 20 September 1999Paul Lashmar , et al `` Scargill ' s ally was Stasi agent '' , Independent on Sunday , 19 September 1999 Vic Allen has contested these charges since he was listed as being an ' agent of influence ' simply because he happened to speak to East Germans who were listing any foreigners they spoke to as such agents .
34648516	participation	regret	2	2	1	1	I regret participation in the project and think it was a bad idea , but to attribute this to everyone involved with the project -LRB- by stating `` you -LRB- plural -RRB- '' -RRB- is disgraceful .
34648518	man	regret	4	4	1	1	I regret , poor man , that after having held you in some esteem , I now have to despise you to such a degree .
34648547	comment	regretted	3	3	1	1	I regretted my comment shortly after saving it .
34648553	intervention	regretted	3	3	1	1	I regretted the intervention of his trips abroad ; but our intimate conversations were resumed whenever opportunity afforded , Guy remaining as ever my real spiritual comrade .
34648625	m	regret	5	5	1	1	I regret that I ' m conforming to that pattern .
34648627	m	regret	5	5	1	1	I regret that I ' m not the right AFC reviewer to help her .
34648628	m	regret	5	5	1	1	I regret that I ' m not too familiar with this process , so I apologize in advance if I ' m going about this the wrong way .
34648743	animus	regret	4	4	1	1	I regret that your animus to me continues ' '' et seq .
34648754	bitterness	regret	3	3	1	1	I regret the bitterness of the tone on this page in general .
34648755	characterization	regret	3	3	1	1	I regret the characterization as being necessarily played or invented by the inebriated .
34648757	course	regret	3	3	1	1	I regret the course of events heavily .
34648760	decision	regret	3	3	1	1	I regret the decision and it will be removed with immediate effect pending the result of this RFA .
34648761	decision	regret	3	3	1	1	I regret the decision to create it as explained below , and I apologise to those who may find it distasteful .
34648764	disruption	regret	3	3	1	1	I regret the disruption but did not cause it .
34648765	execution	regret	3	3	1	1	I regret the execution of the corrective actions I took , not that some admin took some action to counter your problematic voting .
34648766	fact	regret	3	3	1	1	I regret the fact that David Levy takes this as a personal attack , but it ' s impossible for me to see good faith in posting that question .
34648767	incident	regret	3	3	1	1	I regret the incident and will never enter Mediation again so that I will not be put in that position .
34648768	inconvenience	regret	3	3	1	1	I regret the inconvenience , and I apologize for the hurt feelings that clearly were caused by my actions ; however , I will not be committing -LSB- -LSB- hara-kiri -RSB- -RSB- , nor will I be ceding my administrator privileges .
34648769	inconvenience	regret	3	3	1	1	I regret the inconvenience that may have been caused to other Wikipedia editors in the course of this discussion .
34648770	inconvenience	regret	3	3	1	1	I regret the inconvenience you have suffered , Pax .
34648771	inference	regret	3	3	1	1	I regret the inference that I have engaged in promotional editing ; this was not my intention , although I realize how unwise I was to create the impression of this .
34648772	wording	regret	5	5	1	1	I regret the initially strong wording , but it has since been toned down by other users , myself included .
34648776	decision	regret	4	4	1	1	I regret the personal decision of Laurent Ruquier .
34648777	nature	regret	4	4	1	1	I regret the personal nature of my past talk correspondence , and the record reflects I ceased that some time ago .
34648781	silliness	regret	3	3	1	1	I regret the silliness of bothering to defend my decision in the face of what was partisan and unreasonable criticism from some .
34648782	simplicity	regret	3	3	1	1	I regret the simplicity of this question .
34648783	sweat	regret	3	3	1	1	I regret the sweat you have had over this .
34648785	way	regret	3	3	1	1	I regret the way I responded , and would respond very differently if a similar situation were to arise .
