sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
423	practice	discontinuing	16	16	14	14	I ' m going to ask Centrx to oblige the consensus demonstrated here by discontinuing the practice , even though he himself thinks it ' s a good idea .
28449	business	discontinued	15	15	12	12	In 1884 , McCardle moved to Pahiatua himself , and though he discontinued the nursery business , he had , at his homestead on the banks of the Mangahao River , an orchard of some twelve acres and a flower garden containing an extensive collection of Rhododendrons .
45926	production	discontinued	22	22	21	21	In 1903 , William led the company into the manufacture of marine steam engines and waterworks pumping engines , and he discontinued production of its previous milling product line .
48051	work	discontinued	9	9	7	7	In 1904 in his seventieth year he discontinued systematic work , though he retained his interest in astronomy and continued to do some observing , and in the following year the Royal Astronomical Society of London recognised his work by awarding him the Jackson-Gwilt Medal of the society .
54912	use	discontinue	18	18	17	17	In 1889 , The New York Times called on the Ordnance Bureau of the War Department to discontinue use of the Parrott gun altogether , following a series of mishaps at the West Point training grounds .
67480	manufacture	discontinued	6	6	4	4	In 1900 the company discontinued the manufacture of plumbing goods in order to devote its energies entirely to the cooking utensil field .
73306	education	discontinued	30	30	27	27	In 1892 Bialik heard news that the Volozhin yeshiva had closed , and rushed home to Zhitomir , to prevent his grandfather from discovering that he had discontinued his religious education .
86363	education	discontinued	6	6	3	3	In 1908 he discontinued his engineering education and moved to Paris as a student of Henri Matisse for two years .
105255	practice	discontinuing	12	12	9	9	In 1904 , the church issued a Second Manifesto discontinuing the official practice worldwide .
109565	grant	discontinued	14	14	11	11	In 1905 the Government declared the college to be self-supporting and discontinued the salary grant .
135945	manufacture	discontinue	12	12	10	10	In 1918 Sears announced that the Meriden Firearms Company would discontinue the manufacture of sporting firearms .
136777	sale	discontinued	26	26	24	24	In 1918 the LSWR -LRB- which provided the LNC ' s passenger carriages -RRB- abandoned second class services and the LNC as a consequence discontinued the sale of second class fares to living passengers , but continued to separate coffin tickets into first , second and third class dependent on the type of funeral booked .
142064	Dr	discontinued	9	9	7	7	In 1923 , when the magazine was discontinued , Dr .
168241	practice	discontinued	26	26	24	24	In 1913 , he also became the first president to deliver the State of the Union address in person since 1801 when Thomas Jefferson discontinued this practice .
171036	award	discontinued	7	7	5	5	In 1913 , the navy discontinued the award of the West Indies Campaign Medal and extended the criteria of the Spanish Campaign Medal to any member of the Navy or Marine Corps who had served on active duty during the Spanish American War .
171615	Dr	discontinued	9	9	7	7	In 1913 when Dos Naye Leben was discontinued , Dr .
183112	assistance	discontinued	37	37	35	35	In 1927 , he was lucky enough to meet a Mrs Halley , a rich Australian , who supported him for a year but as he was unwilling to work under her orders , she discontinued her assistance .
192420	service	discontinued	5	5	4	4	In 1922 the railroad discontinued service .
230569	service	discontinued	6	6	5	5	In 1944 , the railway discontinued service south to Damon and the line terminated at Guy .
281772	line	discontinued	6	6	3	3	In 1974 Whitaker discontinued the Coronado line .
298542	brand	discontinue	11	11	8	8	In 1985 , the PSA Group decided to discontinue the Talbot brand , with the last Talbot passenger vehicle being the Samba , and market the Arizona as the Peugeot 309 instead .
299024	accreditation	discontinued	13	13	10	10	In 1985 , the Texas Education Agency -LRB- TEA -RRB- discontinued nonpublic school accreditation because it interfered with the agency ' s first obligation to the public schools .
313701	wine	discontinued	22	22	13	13	In 1982 , the Ch a teau Yquem cigar produced by Davidoff was discontinued after the owner of Ch a teau d'Yquem wine protested over their unauthorized use of the trade name .
318017	line	discontinue	32	32	28	28	In 1983 , CBS sold Rogers and Fender to a group of individuals , who were running the Fender division ; the new owners soon after decided to discontinue the Rogers Drums line .
322157	hardware	discontinued	6	6	4	4	In 1983 , JCPenney discontinued its hardware and automotive departments , and also sold its auto repair shops to Firestone .
347291	chorus	discontinued	7	7	5	5	In 1957 , De Paur discontinued the chorus and produced the De Paur Opera Gala , which featured Virgil Thomson ' s Four Saints in Three Acts , George Gershwin ' s Porgy and Bess and Oscar Hammerstein ' s Carmen Jones .
352064	program	discontinued	8	8	5	5	In 1941 , Georgia Southern discontinued its football program , and it was not until 1982 before the Eagles again took the field .
356972	p	discontinued	32	32	29	29	In 1942 , as a result of World War II , production of the D-45 -LRB- as well as other Martin models such as the archtops -RRB- was officially discontinued , Gruhn p .
362927	service	discontinued	8	8	4	4	In 1937 the IRC discontinued all interurban rail service , and replaced much of it with buses .
389622	line	discontinued	6	6	4	4	In 1967 , McCulloch discontinued its line of outboard boat engines which it began after the 1956 purchase of Scott-Atwater Mfg .
394082	service	discontinue	24	24	23	23	In 1968 , after Northeast Airlines began its merger with Delta Air Lines , the new organization applied to Civil Aeronautics Board to discontinue service on the Boston to Rockland route .
405685	support	discontinued	4	4	3	3	In 1964 Joshua discontinued support for the sugar growers , closing the Saint Vincent Sugar Mill as a result of steady losses which had happened for several years .
407389	train	discontinue	13	13	11	11	In 1964 SP went back to the ICC and asked to discontinue the train during the winter off-season .
419660	affiliation	discontinued	6	6	4	4	In 1966 , Chuck discontinued his affiliation with Midas Muffler .
420820	affiliation	discontinued	6	6	4	4	In 1966 , he discontinued his affiliation with Midas .
422627	line	discontinuing	17	17	15	15	In 1966 , it made an arrangement to brew Skol beer in Western Australia , discontinuing the line in 1975 .
423470	program	discontinue	11	11	6	6	In 1966 , Northwestern elected to discontinue its highly respected undergraduate program -LRB- the School of Business -RRB- so as to focus its energies solely on graduate education .
423921	SW	discontinue	13	13	10	10	In 1966 , SAC received authority from Headquarters USAF to discontinue the 3970th SW -LRB- a MAJCON wing -RRB- and activate an AFCON wing which could continue the lineage and history of a combat wing .
432508	model	discontinued	8	8	4	4	In 1961 , Gibson discontinued the Les Paul model and replaced it with a new design .
449425	label	discontinued	21	21	18	18	In 1930 Herwin was sold to the Wisconsin Chair Company , the parent of Paramount Records , which discontinued the Herwin label .
453353	business	discontinue	11	11	9	9	In 1931 , an attempt to force Stroud to discontinue his business and get rid of his birds failed after Stroud and one of his mail correspondents , a bird researcher from Indiana named Della Mae Jones , made his story known to newspapers and magazines and undertook a massive letter - and petition-writing campaign that climaxed in a 50 , 000-signature petition being sent to the President .
456967	program	discontinued	8	8	5	5	In 1931 , the College discontinued its two-year program in commerce in favor of a three-year Bachelor of Science in Commerce program , which was approved a year earlier .
479438	support	discontinued	7	7	5	5	In 1933 the LDS Church discontinued its support of the college , and the local citizenry had to maintain the school until the State of Utah began supporting it as part of the state ' s higher education system in 1935 .
481266	newsletter	discontinued	9	9	4	4	In 1957 , Stringfield discontinued CRIFO and his monthly newsletter .
497849	education	discontinued	7	7	4	4	In 1952 , he discontinued his university education and joined the Burmese Army .
510654	football	discontinue	9	9	8	8	In 1955 , the college administration elected to discontinue football as a sport at the university .
510698	production	discontinued	6	6	4	4	In 1955 the company discontinued motorcycle production after experiencing heavy financial losses .
519277	wagon	discontinued	8	8	4	4	In 1950 , Plymouth discontinued their woodie station wagon .
519278	wagon	discontinued	7	7	3	3	In 1950 Plymouth discontinued the woodie station wagon , converting to all steel bodywork .
520029	concurrency	discontinued	9	9	5	5	In 1950 , South Carolina discontinued the US 15A concurrency with US 15 , but was not till 1953 when North Carolina followed and moved US 15A ' s southern terminus in Laurinburg .
531740	practice	discontinued	19	19	17	17	In 1960 , a separate breakout for Indian Township was not provided , as the Census had discontinued the practice of publishing totals for each individual unorganized township .
533358	column	discontinued	6	6	3	3	In 1960 he discontinued his weekly column in the Atlanta Herald and on 22 February 1961 he suffered the loss of his daughter-in-law and great-granddaughter when his son ' s car was struck by a freight train near Calera , Alabama .
551332	farm	discontinued	9	9	7	7	In 1953 the County of San Diego discontinued the farm , dairy operations and planned renovation of the barn .
552604	building	discontinued	4	4	3	3	In 1953 Westinghouse discontinued building electrical traction equipment , and so Baldwin was forced to purchase electrical equipment from General Electric .
552645	service	discontinued	9	9	7	7	In 1953 , when the Rutland Railroad discontinued passenger service to Shelburne , Dr .
561145	format	discontinued	24	24	22	22	In 1975 , the station received the entire inventory of classical music recordings from WHAS-FM -LRB- now WAMZ-FM -RRB- , which had discontinued the format after a nine-year run .
562431	label	discontinued	8	8	4	4	In 1976 , ABC discontinued the Back Beat label .
563931	education	discontinuing	19	19	15	15	In 1976 , construction of Westisle Composite High School began , at the expense of discontinuing more localized secondary education that was taking place at Tignish High , Alberton High and O'Leary High schools .
564534	manufacture	discontinued	7	7	5	5	In 1976 , General Foods discontinued the manufacture of Max Pax , and by the end of the decade , even generic ground coffee filter rings were no longer available on U .
566749	contract	discontinued	11	11	5	5	In 1961 , the Army discontinued Johns Hopkins University ' s contract , and the ORO was dissolved .
567617	boxing	discontinue	8	8	7	7	In 1961 , the NCAA decided to discontinue boxing as an intercollegiate sport and the Harvard Boxing Team was replaced by the Harvard Boxing Club .
572561	slaughter	discontinued	14	14	12	12	In 1962 , Hormel constructed a sausage manufacturing building in Austin and discontinued the slaughter of calves and lambs .
572612	support	discontinued	4	4	3	3	In 1962 IBM discontinued support for SOS and announced an entirely new -LRB- and incompatible -RRB- operating system IBSYS .
572650	Command	discontinue	30	30	27	27	In 1962 , in order to perpetuate the lineage of bombardment units with illustrious World War II records , Headquarters SAC received authority from Headquarters USAF to discontinue its Major Command controlled -LRB- MAJCON -RRB- strategic wings that were equipped with combat aircraft and to activate USAF controlled -LRB- AFCON -RRB- units , most of which were inactive at the time which could carry a lineage and history .
572651	Command	discontinue	33	33	30	30	In 1962 , in order to perpetuate the lineage of many currently inactive bombardment units with illustrious World War II records , Headquarters SAC received authority from Headquarters USAF to discontinue its Major Command controlled -LRB- MAJCON -RRB- strategic wings controlling combat squadron , which could not carry a permanent history or lineage , and to activate Air Force controlled -LRB- AFCON -RRB- units to replace them , time which could carry a lineage and history .
572652	Command	discontinue	33	33	30	30	In 1962 , in order to perpetuate the lineage of many currently inactive bombardment units with illustrious World War II records , Headquarters SAC received authority from Headquarters USAF to discontinue its Major Command controlled -LRB- MAJCON -RRB- strategic wings that were equipped with combat aircraft and to activate Air Force controlled -LRB- AFCON -RRB- units , most of which were inactive at the time , which could carry a lineage and history .
572653	Command	discontinue	33	33	30	30	In 1962 , in order to perpetuate the lineage of many currently inactive bombardment units with illustrious World War II records , Headquarters SAC received authority from Headquarters USAF to discontinue its Major Command controlled -LRB- MAJCON -RRB- strategic wings that were equipped with combat aircraft and to activate Air Force controlled -LRB- AFCON -RRB- units , most of which were inactive at the time which could carry a lineage and history .
572654	Command	discontinue	33	33	30	30	In 1962 , in order to perpetuate the lineage of many currently inactive bombardment units with illustrious World War II records , Headquarters SAC received authority from Headquarters USAF to discontinue its Major Command controlled -LRB- MAJCON -RRB- wings that were equipped with tactical aircraft and to activate Air Force controlled -LRB- AFCON -RRB- units , most of which were inactive at the time which could carry a lineage and history .
578793	education	discontinuing	16	16	12	12	In 1976 , Merritt Callaghan School was built at the expense of discontinuing more localized intermediate education that was taking place at Tignish Intermediate , St .
583115	Soccer	discontinued	19	19	17	17	In 1976 , when freshman were allowed to join the Varsity directly , and the Ivy League discontinued Freshman Soccer in favor of a Junior Varsity program , Yale University moved Chacurian up to work in both the men ' s and then the women ' s soccer programs .
588156	use	discontinued	17	17	15	15	In 1970 , following the Second Vatican Council , a revision of the Roman Breviary discontinued the use of nocturns when the office of Matins was reformed as the Office of Readings .
588485	SW	discontinue	14	14	11	11	In 1970 , Headquarters SAC received authority from Headquarters USAF to discontinue the 4252d SW , which was equipped with combat aircraft , and to activate an Air Force controlled -LRB- AFCON -RRB- unit which could carry a lineage and history .
590887	SW	discontinue	26	26	22	22	In 1970 , in order to retain the lineage of the 43d BW , Headquarters SAC received authority from Headquarters USAF to discontinue its MAJCON 3960th SW and activate a regular AFCON wing which was inactive at the time which could carry a lineage and history of the mission at Anderson .
591795	label	discontinued	16	16	14	14	In 1970 , Motown issued an Ivy Jo single on their soon to be discontinued VIP label entitled `` I Remember When -LRB- Dedicated to Beverly -RRB- '' .
604739	service	discontinued	7	7	4	4	In 1963 the railroad discontinued its ferry service between Tottenville and Perth Amboy , New Jersey .
605579	program	discontinue	14	14	11	11	In 1963 , when The Catholic University of America decided to discontinue its branch program of graduate study on the Loras campus , Loras College , realizing the growing need in the locale for study beyond the baccalaureate degree , initiated its Graduate Division offering the Master of Arts degree in some fields .
628161	E700	discontinued	7	7	4	4	In 1974 , Flyer discontinued its model E700 , replacing it with model E800 .
628456	label	discontinuing	35	35	32	32	In 1974 , Gulf and Western sold the entire record operation to the American Broadcasting Company , who continued the Dot and Blue Thumb imprints as subsidiaries of ABC Records , while discontinuing the Paramount label altogether .
634152	recognition	discontinued	14	14	13	13	In 1979 the first Clarkson-only sorority was founded , and in 1987 Clarkson discontinued recognition of the local sororities at SUNY Potsdam .
635152	system	discontinued	8	8	5	5	In 1979 the senior school discontinued the house system .
643558	series	discontinued	7	7	5	5	In 1977 the Daily Express discontinued their series of Bond comic strips , although Horak and Lawrence went on to write and illustrate several other James Bond adventures for syndication abroad in Europe , for the Sunday Express -LRB- the Sunday edition of the Daily Express -RRB- , and the Daily Star .
646704	ticket	discontinue	10	10	7	7	In 1978 , Aspen Skiing decided to discontinue the all-Aspen ticket , and to instead sell only the ticket to the three Aspen Skiing mountains .
650939	sport	discontinued	5	5	3	3	In 1978 it discontinued the sport of coursing .
656527	imprint	discontinued	15	15	11	11	In 1979 ABC sold its labels to MCA Records , which discontinued the Blue Thumb imprint altogether .
656695	production	discontinued	10	10	9	9	In 1979 , after producing 3771 boats , O'Day discontinued production of the Mariner to concentrate on bigger cruising boats .
656900	Floridian	discontinued	22	22	20	20	In 1979 , amid great lamentations in the press , it ceased passenger service to its namesake cities when Amtrak discontinued The Floridian , which had connected Louisville with Nashville , and to Florida via Birmingham .
659340	use	discontinued	6	6	4	4	In 1979 , he discontinued the use of the surname Blunt for himself and his son and was recognized by the Lord Lyon as Cabarfeidh -LRB- Chief -RRB- of Clan Mackenzie .
661276	use	discontinue	9	9	7	7	In 2006 , the Army decided to discontinue its use as a residence .
671245	participation	discontinue	22	22	20	20	In 2006 , they moved to the North Central Conference , because the Great Northwest Athletic Conference announced it would discontinue its participation in football following the 2005 season .
675235	production	discontinued	8	8	7	7	In 2003 the drug ' s manufacturer discontinued production .
675896	practice	discontinued	6	6	4	4	In 2003 the government discontinued the practice of granting courtesy recognition to Chiefs of the Name .
687077	production	discontinued	16	16	14	14	In 2006 , he was at the centre of a row following after he discontinued the production of a play by Peter Handke Voyage au pays sonore ou l'Art de la question , which was under negotiations in 2007 .
690332	cooperation	discontinued	12	12	10	10	In 2006 it changed to the current name , and discontinued its cooperation with the mascot Blekkulf , a fictional octopus .
691034	distribution	discontinue	30	30	28	28	In 2006 , its manufacturer AstraZeneca announced that it would withdraw pending applications for marketing approval after reports of hepatotoxicity -LRB- liver damage -RRB- during trials , and discontinue its distribution in countries where the drug had been approved -LRB- Germany , Portugal , Sweden , Finland , Norway , Iceland , Austria , Denmark , France , Switzerland , Argentina and Brazil -RRB- .
692086	discrimination	discontinues	60	60	59	59	In 2006 , Jian Li , a Chinese undergraduate at Yale University , filed a civil rights complaint with the Office for Civil Rights against Princeton University , claiming that his race played a role in their decision to reject his application for admission , and seeking the suspension of federal financial assistance to the university until it `` discontinues discrimination against Asian-Americans in all forms '' by eliminating race and legacy preferences .
693390	piece	discontinued	7	7	5	5	In 2006 , Lego has discontinued this piece .
697538	program	discontinue	10	10	8	8	In 2007 , Action Without Borders decided to discontinue the program .
707403	partnership	discontinued	15	15	10	10	In 2005 the University restructured across the state , and discontinued the Berks-Lehigh Valley College partnership .
711069	production	discontinued	35	35	33	33	In 2005 , Zeus released the first in a range of own-name hardware appliances through an OEM relationship with Pyramid GMBH ; Zeus changed suppliers to Sun Microsystems in 2008 , and later discontinued the production of hardware appliances of this sort .
712776	prom	discontinued	8	8	5	5	In 2006 , after Kellenberg discontinued the senior prom , Eichner and Kellenberg Principal Kenneth Hoagland , S .
720029	sale	discontinued	6	6	4	4	In 2006 , Dolby discontinued the sale of their external SR-D processor -LRB- the DA20 -RRB- , but included Dolby Digital decoding in their CP500 and later CP650 cinema processors .
722389	development	discontinued	9	9	4	4	In 2006 , GlaxoSmithKline discontinued the phase II clinical development of brecanavir , an investigational protease inhibitor for the treatment of HIV , due to insurmountable issues regarding formulation .
722659	practice	discontinue	27	27	25	25	In 2006 , Greek newspapers reported the archbishop ' s displeasure at a decision by the centre-right government of New Democracy under Kostas Karamanlis to discontinue the practice of allowing Greek Orthodox priests to use public schools for confessionary purposes .
725126	line	discontinued	6	6	3	3	In 2005 Bushmaster discontinued the BAR-10 line of rifles .
730297	support	discontinued	25	25	23	23	In 2005 he attempted to make a foray into grass roots politics with the Muttahida Qaumi Movement in Karachi however he has since discontinued his support for that organization for unspecified reasons .
733549	cocoa	discontinued	9	9	3	3	In 2005 Hershey discontinued their pure Dutch-process European Style cocoa and replaced it with Special Dark , a blend of natural and Dutch-process cocoa .
738726	use	discontinue	9	9	7	7	In 2005 , it was decided to discontinue the use of the ground for AFL home and away games .
740324	manufacture	discontinued	8	8	4	4	In 2005 , Kyocera discontinued all photographic equipment manufacture , including the Contax brand in 2005 , thus bringing the Contax story to a close .
744087	branding	discontinued	7	7	4	4	In 2006 , LogiXML discontinued the LGX branding and introduced the Logi product line , consisting of applications for ad hoc , managed and OLAP reporting , an embedded database to be used between operational databases and reporting servers , and a connector pack for integration of commonly used Web-based sources into the Logi reporting environment .
748101	campaign	discontinuing	27	27	25	25	In 2006 , Powell launched his first bid to unseat Edolphus Towns in New York ' s 10th congressional district , located in Brooklyn , discontinuing his campaign in July of that year .
758258	program	discontinued	31	31	29	29	In 2005 , Shinnick was named the head coach at the University of North Carolina at Pembroke Braves , the first football coach at the school since the school discontinued the program in the 1950s .
758732	series	discontinued	7	7	4	4	In 2005 , Sony discontinued the Qualia series except in the United States .
762196	selling	discontinue	10	10	8	8	In 2005 , the decision was made to discontinue the selling of yearbooks and instead have a DVD yeardisk .
763547	contract	discontinued	9	9	7	7	In 2005 , the Hollister City Council discontinued their contract with the event organizers , the Hollister Independence Rally Committee , due to financial and public safety concerns .
774636	culture	discontinued	10	10	5	5	In 1996 , the department discontinued its military ranks and culture , including its decorations and medals .
781265	production	discontinued	28	28	25	25	In 1984 Osawa , one of Mamiya ' s major distributors , filed for the Japanese equivalent of bankruptcy and , soon after , Mamiya discontinued 135-film camera production to focus on the medium-format professional market .
786760	afternoon	discontinued	31	31	28	28	In 1988 , Fairfax sold its magazines -LRB- including Woman ' s Day , People , Dolly , and Good Housekeeping -RRB- to Australian Consolidated Press , and discontinued its Sydney afternoon tabloid The Sun , transferring some of its content and the sponsorship of the City to Surf to its new Sunday tabloid The Sun-Herald which also replaced the broadsheet Sunday Herald .
787012	activity	discontinued	22	22	20	20	In 1988 Gaja returned to Barolo with the acquisition of of property , having previously rented vineyards there and then discontinued the activity when the strategy called for focus on self-owned single vineyards .
794262	label	discontinuing	15	15	11	11	In 1988 , the band signed to Caroline Records , permanently discontinuing their old indie label .
794737	play	discontinued	7	7	5	5	In 1988 , the conference discontinued divisional play and the top four finishers in the regular season advanced to the double elimination tournament .
799161	service	discontinue	11	11	9	9	In 1995 , the Warsaw City Council decided to discontinue the service .
804405	coverage	discontinue	33	33	27	27	In 1996 , Disney pulled out of producing the program -LRB- and several other CBS holiday specials -RRB- when it bought ABC , and CBS decided to discontinue its New Year ' s coverage .
805047	V6	discontinued	7	7	4	4	In 1996 , Ford discontinued the SHO V6 and began fitting the Taurus SHO ' s with the SHO 3 .
811589	series	discontinued	6	6	4	4	In 1994 , Wheelock discontinued this series , due to the ADA requiring that all strobes have clear lenses instead of translucent lenses .
836359	marque	discontinued	7	7	4	4	In 1994 , Renault discontinued the Alpine marque , badging since then its sport cars manufactured at the Dieppe factory as Renault Sport .
840819	association	discontinued	7	7	3	3	In 1997 it discontinued any direct fiscal association with tobacco and alcohol suppliers , although it still receives donations from pharmaceutical companies .
864862	product	discontinued	32	32	30	30	In 1995 , PepsiCo launched Josta , the first energy drink introduced by a major US beverage company -LRB- one that had interests outside energy drinks -RRB- , but Pepsi discontinued the product in 1999 .
865724	advertising	discontinued	17	17	15	15	In 1995 , Sega announced a shift in focus to the Sega Saturn , and discontinued all advertising for Genesis hardware , including the Sega CD .
867407	service	discontinue	8	8	6	6	In 1995 the airline threatened to discontinue Russian service due to difficulties with contract workers .
877453	production	discontinued	7	7	5	5	In 1990 , the NMSS discontinued the production of these medallions , and they ceased to become a part of the full-dress uniform .
878405	coin	discontinuing	26	26	23	23	In 1990 , the UK replaced these coins with smaller versions , as did New Zealand in 2006 - at the same time discontinuing the five-cent coin .
878451	nickname	discontinue	13	13	9	9	In 1990 , the Upper School students voted to discontinue the mascot and nickname .
884414	board	discontinued	8	8	5	5	In 1992 , Orange Micro discontinued the Mac286 board .
895892	service	discontinued	24	24	22	22	In 2004 , it moved into the Chinese market with Ourgame , a joint venture company with Sea Rainbow Holdings Corp however discontinued the service in October 2010 .
896752	kit	discontinued	7	7	4	4	In 2004 , JCW discontinued the Cooper kit and introduced a Sound Kit for the Cooper .
899820	policy	discontinued	11	11	8	8	In 2004 , newly promoted Chief William Rector discontinued the department policy that had allowed BPD officers to use leather covered lead saps as secondary impact weapons in addition to the standard batton .
899853	publication	discontinued	7	7	6	6	In 2004 , News World Communications discontinued publication of the print magazine and hired Jeffrey T .
904294	manufacturing	discontinued	21	21	20	20	In 2004 , Toy O Rama rereleased a line of Dawn dolls , but met with little success and shortly discontinued manufacturing .
910923	busing	discontinue	9	9	7	7	In 2004 , a court ruled to discontinue court-ordered busing which had existed in the county , for over 30 years , based primarily on the fact that desegregation , was no longer an issue in the predominately Black , Prince George ' s County .
924368	system	discontinued	9	9	6	6	In 2002 , the Nebraska Legislature discontinued the 1922 system for Douglas , Lancaster , and Sarpy Counties .
925865	system	discontinued	8	8	5	5	In 2002 , the state discontinued the 1922 system in Lancaster , Douglas and Sarpy counties .
925866	system	discontinued	8	8	5	5	In 2002 , the state discontinued the 1922 system in Sarpy , Douglas and Lancaster counties .
936752	engine	discontinued	9	9	5	5	In 2002 , Northern Light discontinued its public search engine and was acquired by an enterprise software company .
945249	cylinder	discontinued	7	7	4	4	In 2003 , LEGO discontinued the old cylinder and switch parts , and made new `` studless '' versions to fit in with their transition towards removing studs from Technic sets .
947887	line	discontinued	6	6	3	3	In 2003 PlastWood discontinued the Geomag line in favor focusing on its Supermag line , which the company felt to be more versatile .
955171	programming	discontinuing	23	23	20	20	In 2003 , Crown Media acquired The Jim Henson Company ' s half of Hallmark Channel in the UK , discontinuing all syndicated programming from Jim Henson Television .
956245	team	discontinue	9	9	6	6	In 2003 , ETSU decided to discontinue the football team .
967150	northeast	discontinue	21	21	8	8	In 2004 , the BNSF Railway applied to discontinue of the line from Bay City north to Cane Junction and then northeast to Newgulf on the grounds that there had been no rail traffic for two years .
971279	production	discontinued	8	8	5	5	In 1990 , Wayne Corporation discontinued Wayne Busette production in favor of its newer Chaperone model .
973567	mining	discontinued	7	7	5	5	In 1991 , Bethlehem Steel discontinued coal mining -LRB- under the name BethEnergy -RRB- .
978886	program	discontinued	6	6	3	3	In 1991 it discontinued its membership program and adopted the HomeBase name shortly thereafter .
989656	tradition	discontinue	23	23	19	19	In 1982 , a petition was signed by 90 people and submitted to the Easton City Council seeking to discontinue the Peace Candle tradition , calling it a `` garish symbol of inner-city decadence '' .
1003752	coeducation	discontinued	5	5	10	10	In 1989 the Academy reestablished coeducation , which Boyden had discontinued in 1948 .
1010588	license	discontinued	8	8	6	6	In 1990 , Disney Consumer Products discontinued its license for Topolino , an Italian Mickey Mouse magazine .
1011637	weekday	discontinued	49	49	47	47	In 1993 , KRIV joined several other Fox owned stations in launching a weekday morning newscast , resulting in the removal of the station ' s morning cartoon block , although it continued to run afternoon children ' s programming from Fox Kids , until the network discontinued the weekday Fox Kids block nationwide in the fall of 2001 .
1057197	use	discontinuing	29	29	27	27	In 1980 , the chain decided to establish a more `` mature '' image by introducing a wider variety of menu items and , most notably , discontinuing the use of Jack .
1063875	work	discontinued	9	9	3	3	In 1986 she discontinued her astronomy studies and consulting work to become the full-time CEO of Geostar Corporation , under William E .
1069048	career	discontinued	7	7	4	4	In 1987 , Ambani discontinued her Bollywood career and moved to the United States , but two of her movies were released in 1988 and 1991 respectively .
1079490	system	discontinued	11	11	7	7	In 780 CE , the Tang government discontinued the equal field system and reorganized the tax system , collecting taxes based on property value twice a year , in spring and autumn .
1104934	copy	discontinuing	14	14	11	11	In conjunction with this announcement they also stated that they are discontinuing their print copy of PC Magazine .
1106737	project	discontinue	24	24	22	22	In consequence , the class incorporated many novel and untried features that were innovative , but would ultimately provide an excuse to discontinue the project .
1108154	development	discontinue	39	39	37	37	In consultation with the other EPISTLE members and the International Organization for Standardization -LRB- ISO -RRB- , it was decided in 2003 -LRB- some say already in 1997 -RRB- that for modeling-technical reasons it was better to discontinue the development of ISO 10303 and to initiate the development of ISO 15926 `` Integration of life-cycle data for process plants including oil and gas production facilities .
1247785	involvement	discontinued	15	15	13	13	In bandy Reipas last appeared in top flight in 1967 , but then discontinued its involvement in this sport the following year .
1252345	zone	discontinue	14	14	11	11	In August 2009 , the TriMet board approved an ordinance to discontinue the fareless zone on buses but retain it for MAX and the Portland Streetcar .
1252471	access	discontinue	10	10	9	9	In August 2009 , Verizon announced that it would discontinue access to Usenet on September 30 , 2009 .
1254495	project	discontinued	10	10	8	8	In August 2010 , the Group of Ministers discontinued the project .
1256225	use	discontinuing	14	14	8	8	In August 2011 , Microsoft announced they were discontinuing both Microsoft Reader and the use of the .
1257027	disk	discontinuing	14	14	12	12	In August 2011 , the UK magazine announced it was to be discontinuing the disk as of issue 232 , and replacing it with more pages of content within the magazine and exclusive free gifts .
1258246	portion	discontinue	10	10	8	8	In August 2012 , LexTran announced they would discontinue the portion of route to the mall .
1258557	format	discontinued	38	38	35	35	In August 2012 , Rush Limbaugh and Coast to Coast AM programs returned to WRKO ; they had appeared on WXKS , which is owned and operated by the shows ' syndicator , until WXKS discontinued the talk-radio format .
1309533	version	discontinued	10	10	7	7	In April 1935 , after she had discontinued the couture version , a red suede copy of the glove was featured in a Lucky Strike advertisement .
1309735	Banner	discontinued	8	8	5	5	In April 1938 , ARC discontinued Melotone , Banner , Romeo , Oriole and Perfect .
1316591	LC	discontinued	8	8	5	5	In April 1996 , Apple discontinued the Macintosh LC 580 -LRB- released in 1995 -RRB- , the last remaining desktop model of the 68k-based Macintosh line .
1317976	service	discontinued	8	8	6	6	In April 2000 , United Airlines discontinued Shanghai-Tokyo service and launched its first US-China non-stop service from San Francisco to Shanghai .
1323359	development	discontinued	7	7	6	6	In April 2007 , Hidden City discontinued development of Clout Fantasy to focus on marketing Bella Sara .
1328485	version	discontinued	10	10	7	7	In April 2009 , SX2 Media Labs discontinued the print version of the magazine .
1339226	sponsorship	discontinuing	64	64	61	61	In an open letter signed by more than 100 artists and writers , including Sophie Fiennes , Elia Suleiman , Ken Loach , John Berger , Arundhati Roy , Ahdaf Soueif , Eduardo Galeano , Brian Eno , and Leon Rosselson , Frameline was asked `` to honor calls for an international boycott of Israeli political and cultural institutions , by discontinuing Israeli consulate sponsorship of the LGBT film festival and not cosponsoring events with the Israeli consulate .
1343230	basis	discontinued	17	17	15	15	In another part it asserts a royal grant of nobility 31 years after the law discontinued the basis for the claim .
1353131	treatment	discontinued	16	16	14	14	In aHUS clinical studies , 18 patients -LRB- five in the prospective studies -RRB- discontinued eculizumab treatment ; five patients experienced TMA complications following a missed dose -LRB- i .
1353132	treatment	discontinued	16	16	14	14	In aHUS clinical studies , 18 patients -LRB- five in the prospective studies -RRB- discontinued eculizumab treatment ; TMA complications occurred following a missed dose in five patients , and eculizumab was reinstated in four of these five patients .
1358883	service	discontinued	17	17	15	15	In advance of the pending abandonment and later sale of the line , Via Rail discontinued passenger service with the Atlantic on December 17 , 1994 , and the line has not had dedicated passenger service since then .
